project_id,sent_to_crc_date,project_size,source,status
163344,2021-05-30,Small,pre_crc,pre_crc
161783,2021-02-02,Small,pre_crc,pre_crc
161804,2021-03-08,Small,pre_crc,pre_crc
161795,2021-05-17,Large,pre_crc,pre_crc
161763,2022-05-24,Small,pre_crc,pre_crc
161743,2021-05-26,Small,pre_crc,pre_crc
161746,2021-07-10,Small,pre_crc,pre_crc
161747,2021-04-25,Small,pre_crc,pre_crc
161755,2021-02-25,Large,pre_crc,pre_crc
161668,2021-02-18,Small,pre_crc,pre_crc
161655,2022-04-22,Large,pre_crc,pre_crc
161656,2022-06-24,Small,pre_crc,pre_crc
161657,2021-05-21,Small,pre_crc,pre_crc
161659,2021-02-01,Small,pre_crc,pre_crc
161662,2021-01-28,Small,pre_crc,pre_crc
161683,2022-05-31,Small,pre_crc,pre_crc
161685,2021-02-15,Large,pre_crc,pre_crc
161686,2021-09-26,Small,pre_crc,pre_crc
161687,2021-03-27,Small,pre_crc,pre_crc
161688,2021-06-27,Small,pre_crc,pre_crc
161689,2021-02-21,Small,pre_crc,pre_crc
161735,2021-01-28,Small,pre_crc,pre_crc
161942,2021-02-22,Small,pre_crc,pre_crc
161938,2021-04-10,Very Large,pre_crc,pre_crc
161816,2021-07-01,Small,pre_crc,pre_crc
161862,2021-01-29,Small,pre_crc,pre_crc
161855,2021-01-23,Small,pre_crc,pre_crc
162187,2021-08-26,Small,pre_crc,pre_crc
162212,2021-02-12,Very Large,pre_crc,pre_crc
162214,2021-03-18,Very Large,pre_crc,pre_crc
162144,2021-04-16,Small,pre_crc,pre_crc
162122,2021-05-17,Large,pre_crc,pre_crc
162123,2021-03-15,Large,pre_crc,pre_crc
162124,2021-04-25,Large,pre_crc,pre_crc
162125,2022-01-18,Small,pre_crc,pre_crc
162126,2021-04-15,Small,pre_crc,pre_crc
162135,2021-10-18,Small,pre_crc,pre_crc
162136,2021-08-09,Small,pre_crc,pre_crc
162137,2021-01-20,Small,pre_crc,pre_crc
162138,2021-07-01,Small,pre_crc,pre_crc
162139,2021-02-26,Small,pre_crc,pre_crc
162140,2021-01-25,Small,pre_crc,pre_crc
162141,2021-04-22,Small,pre_crc,pre_crc
162092,2021-04-12,Small,pre_crc,pre_crc
162128,2022-10-06,Small,pre_crc,pre_crc
162129,2021-01-21,Small,pre_crc,pre_crc
162130,2021-09-30,Small,pre_crc,pre_crc
162131,2021-03-16,Small,pre_crc,pre_crc
162132,2021-05-01,Small,pre_crc,pre_crc
162133,2021-01-28,Small,pre_crc,pre_crc
161951,2021-02-08,Small,pre_crc,pre_crc
161953,2021-02-14,Small,pre_crc,pre_crc
161954,2021-03-04,Small,pre_crc,pre_crc
161956,2021-04-01,Small,pre_crc,pre_crc
162022,2021-08-24,Small,pre_crc,pre_crc
162061,2021-07-22,Small,pre_crc,pre_crc
161548,2021-02-09,Small,pre_crc,pre_crc
161545,2022-04-09,Small,pre_crc,pre_crc
161546,2021-02-10,Small,pre_crc,pre_crc
161532,2021-08-18,Small,pre_crc,pre_crc
161535,2021-03-30,Small,pre_crc,pre_crc
161521,2021-07-01,Small,pre_crc,pre_crc
161518,2021-07-13,Small,pre_crc,pre_crc
161513,2022-02-07,Small,pre_crc,pre_crc
161515,2021-07-28,Small,pre_crc,pre_crc
161606,2022-02-22,Small,pre_crc,pre_crc
161612,2021-01-27,Large,pre_crc,pre_crc
161616,2022-01-23,Small,pre_crc,pre_crc
161584,2021-02-17,Large,pre_crc,pre_crc
161651,2022-01-11,Small,pre_crc,pre_crc
161652,2021-02-01,Small,pre_crc,pre_crc
161653,2021-01-27,Small,pre_crc,pre_crc
161646,2021-05-02,Small,pre_crc,pre_crc
161648,2021-09-19,Small,pre_crc,pre_crc
161638,2021-05-04,Small,pre_crc,pre_crc
161639,2021-03-13,Small,pre_crc,pre_crc
161640,2021-04-29,Small,pre_crc,pre_crc
161641,2021-02-03,Small,pre_crc,pre_crc
161642,2021-08-05,Small,pre_crc,pre_crc
161633,2021-11-13,Small,pre_crc,pre_crc
161634,2021-02-26,Small,pre_crc,pre_crc
161635,2021-05-30,Large,pre_crc,pre_crc
161626,2021-08-24,Small,pre_crc,pre_crc
161620,2021-06-19,Small,pre_crc,pre_crc
161399,2021-01-24,Small,pre_crc,pre_crc
161433,2021-03-21,Very Large,pre_crc,pre_crc
161444,2021-02-12,Large,pre_crc,pre_crc
161455,2021-05-20,Small,pre_crc,pre_crc
161450,2021-09-26,Very Large,pre_crc,pre_crc
161451,2021-02-13,Very Large,pre_crc,pre_crc
161452,2021-02-03,Small,pre_crc,pre_crc
161453,2022-04-17,Small,pre_crc,pre_crc
161481,2021-02-05,Small,pre_crc,pre_crc
161475,2021-01-25,Small,pre_crc,pre_crc
161488,2021-07-16,Small,pre_crc,pre_crc
161489,2021-04-28,Small,pre_crc,pre_crc
161490,2022-02-28,Small,pre_crc,pre_crc
161494,2021-03-20,Small,pre_crc,pre_crc
161495,2021-03-26,Small,pre_crc,pre_crc
161499,2021-02-04,Small,pre_crc,pre_crc
161296,2021-07-18,Small,pre_crc,pre_crc
161233,2021-03-13,Large,pre_crc,pre_crc
161231,2021-03-02,Small,pre_crc,pre_crc
161209,2022-05-31,Small,pre_crc,pre_crc
161075,2021-07-06,Small,pre_crc,pre_crc
161073,2021-02-11,Small,pre_crc,pre_crc
161087,2021-03-12,Small,pre_crc,pre_crc
161091,2022-03-17,Small,pre_crc,pre_crc
161084,2021-04-14,Small,pre_crc,pre_crc
161085,2021-08-18,Large,pre_crc,pre_crc
161185,2022-10-22,Small,pre_crc,pre_crc
159329,2021-01-28,Small,pre_crc,pre_crc
165234,2021-01-24,Small,pre_crc,pre_crc
166720,2021-02-17,Small,pre_crc,pre_crc
168041,2021-03-30,Large,pre_crc,pre_crc
162148,2021-05-25,Small,pre_crc,pre_crc
161895,2021-03-21,Small,pre_crc,pre_crc
161899,2021-01-28,Small,pre_crc,pre_crc
161195,2021-08-29,Small,pre_crc,pre_crc
162492,2021-01-24,Small,pre_crc,pre_crc
162471,2021-02-26,Small,pre_crc,pre_crc
162472,2021-10-11,Small,pre_crc,pre_crc
162473,2022-03-28,Small,pre_crc,pre_crc
162474,2022-03-14,Large,pre_crc,pre_crc
162469,2021-05-12,Large,pre_crc,pre_crc
162931,2021-02-22,Small,pre_crc,pre_crc
159760,2021-02-12,Small,pre_crc,pre_crc
160313,2021-03-30,Small,pre_crc,pre_crc
160325,2023-07-11,Small,pre_crc,pre_crc
147785,2021-06-26,Small,pre_crc,pre_crc
147336,2021-04-13,Small,pre_crc,pre_crc
149362,2021-10-15,Small,pre_crc,pre_crc
149368,2021-09-03,Small,pre_crc,pre_crc
149131,2021-11-07,Small,pre_crc,pre_crc
149168,2021-02-08,Small,pre_crc,pre_crc
144746,2021-02-09,Small,pre_crc,pre_crc
152667,2021-05-30,Small,pre_crc,pre_crc
122325,2021-03-13,Small,pre_crc,pre_crc
126340,2021-10-13,Large,pre_crc,pre_crc
126348,2021-07-19,Small,pre_crc,pre_crc
126350,2021-03-13,Small,pre_crc,pre_crc
123638,2021-06-30,Small,pre_crc,pre_crc
127333,2021-04-19,Large,pre_crc,pre_crc
127823,2021-03-31,Small,pre_crc,pre_crc
130753,2021-02-27,Small,pre_crc,pre_crc
133359,2022-01-21,Small,pre_crc,pre_crc
134879,2021-02-09,Small,pre_crc,pre_crc
138614,2023-01-15,Small,pre_crc,pre_crc
138615,2021-04-27,Small,pre_crc,pre_crc
139488,2021-05-14,Small,pre_crc,pre_crc
167626,2021-06-15,Small,pre_crc,pre_crc
167627,2021-09-21,Small,pre_crc,pre_crc
167701,2022-05-01,Small,pre_crc,pre_crc
168084,2021-03-12,Small,pre_crc,pre_crc
164019,2021-02-20,Small,pre_crc,pre_crc
164728,2021-03-10,Small,pre_crc,pre_crc
113642,2021-02-18,Small,pre_crc,pre_crc
114090,2021-06-12,Large,pre_crc,pre_crc
114111,2021-01-27,Large,pre_crc,pre_crc
115618,2021-11-05,Large,pre_crc,pre_crc
115522,2021-02-21,Small,pre_crc,pre_crc
115386,2022-03-07,Small,pre_crc,pre_crc
115448,2021-07-02,Small,pre_crc,pre_crc
115394,2021-04-01,Small,pre_crc,pre_crc
112434,2021-02-26,Small,pre_crc,pre_crc
112608,2021-12-07,Large,pre_crc,pre_crc
113096,2022-04-26,Small,pre_crc,pre_crc
113154,2021-01-22,Small,pre_crc,pre_crc
112351,2021-12-19,Very Large,pre_crc,pre_crc
117506,2021-10-09,Small,pre_crc,pre_crc
117473,2021-07-13,Small,pre_crc,pre_crc
117685,2021-01-21,Small,pre_crc,pre_crc
119052,2022-05-24,Small,pre_crc,pre_crc
118645,2021-08-23,Small,pre_crc,pre_crc
118575,2021-07-23,Large,pre_crc,pre_crc
130945,2021-09-30,Small,pre_crc,pre_crc
121444,2021-05-04,Small,pre_crc,pre_crc
121447,2021-12-03,Small,pre_crc,pre_crc
118900,2021-08-16,Small,pre_crc,pre_crc
118905,2021-01-30,Small,pre_crc,pre_crc
118914,2021-07-01,Small,pre_crc,pre_crc
129577,2021-06-03,Small,pre_crc,pre_crc
122907,2021-01-26,Large,pre_crc,pre_crc
122732,2021-04-05,Small,pre_crc,pre_crc
144013,2021-01-27,Small,pre_crc,pre_crc
141460,2021-02-15,Small,pre_crc,pre_crc
137315,2021-05-04,Small,pre_crc,pre_crc
138026,2021-07-24,Small,pre_crc,pre_crc
152526,2024-01-05,Small,pre_crc,pre_crc
144747,2021-02-15,Small,pre_crc,pre_crc
167702,2021-05-28,Small,pre_crc,pre_crc
163609,2023-03-11,Small,pre_crc,pre_crc
160699,2023-03-29,Small,pre_crc,pre_crc
144851,2021-01-30,Small,pre_crc,pre_crc
164612,2021-03-01,Small,pre_crc,pre_crc
165055,2021-05-25,Large,pre_crc,pre_crc
166931,2021-02-16,Small,pre_crc,pre_crc
165980,2021-07-23,Small,pre_crc,pre_crc
166349,2021-03-19,Small,pre_crc,pre_crc
166350,2022-03-01,Small,pre_crc,pre_crc
167229,2021-03-10,Small,pre_crc,pre_crc
167433,2021-10-08,Small,pre_crc,pre_crc
167704,2021-01-20,Small,pre_crc,pre_crc
167721,2021-05-08,Small,pre_crc,pre_crc
132406,2021-07-24,Small,pre_crc,pre_crc
129366,2021-07-06,Small,pre_crc,pre_crc
129562,2021-01-26,Small,pre_crc,pre_crc
143583,2022-02-16,Small,pre_crc,pre_crc
138620,2021-02-03,Small,pre_crc,pre_crc
137456,2021-03-19,Small,pre_crc,pre_crc
137947,2021-04-15,Small,pre_crc,pre_crc
137923,2021-02-06,Small,pre_crc,pre_crc
134943,2022-02-16,Very Large,pre_crc,pre_crc
135909,2021-07-30,Very Large,pre_crc,pre_crc
135906,2021-11-22,Very Large,pre_crc,pre_crc
158112,2021-10-13,Small,pre_crc,pre_crc
155108,2021-12-12,Small,pre_crc,pre_crc
154654,2021-02-13,Large,pre_crc,pre_crc
159764,2021-05-07,Small,pre_crc,pre_crc
159758,2021-11-26,Small,pre_crc,pre_crc
160310,2021-02-16,Small,pre_crc,pre_crc
162185,2021-12-13,Small,pre_crc,pre_crc
161602,2021-06-18,Small,pre_crc,pre_crc
149584,2021-01-21,Small,pre_crc,pre_crc
149132,2022-01-24,Small,pre_crc,pre_crc
147566,2021-01-29,Small,pre_crc,pre_crc
145066,2021-05-17,Small,pre_crc,pre_crc
144748,2021-10-10,Small,pre_crc,pre_crc
145789,2021-08-12,Small,pre_crc,pre_crc
145607,2021-06-27,Small,pre_crc,pre_crc
164366,2021-11-20,Large,pre_crc,pre_crc
164648,2021-04-17,Small,pre_crc,pre_crc
165579,2021-06-25,Small,pre_crc,pre_crc
165556,2021-06-03,Small,pre_crc,pre_crc
165658,2021-02-17,Small,pre_crc,pre_crc
165434,2021-07-10,Very Large,pre_crc,pre_crc
166364,2021-11-14,Small,pre_crc,pre_crc
166542,2021-03-04,Small,pre_crc,pre_crc
166593,2022-01-13,Small,pre_crc,pre_crc
166590,2021-06-10,Small,pre_crc,pre_crc
167176,2021-02-17,Small,pre_crc,pre_crc
167313,2022-10-07,Small,pre_crc,pre_crc
167561,2021-09-03,Small,pre_crc,pre_crc
167502,2021-04-15,Small,pre_crc,pre_crc
148532,2021-11-23,Small,pre_crc,pre_crc
148023,2021-05-08,Small,pre_crc,pre_crc
146779,2021-01-31,Small,pre_crc,pre_crc
146682,2021-03-02,Small,pre_crc,pre_crc
146180,2021-07-08,Small,pre_crc,pre_crc
151173,2022-04-13,Small,pre_crc,pre_crc
150977,2021-04-08,Small,pre_crc,pre_crc
149548,2022-08-16,Large,pre_crc,pre_crc
153047,2021-09-21,Small,pre_crc,pre_crc
152304,2021-02-03,Small,pre_crc,pre_crc
151883,2021-01-22,Small,pre_crc,pre_crc
158791,2021-01-30,Small,pre_crc,pre_crc
159584,2021-03-29,Small,pre_crc,pre_crc
159606,2021-04-18,Small,pre_crc,pre_crc
159330,2021-11-21,Small,pre_crc,pre_crc
160189,2021-05-19,Small,pre_crc,pre_crc
161461,2021-03-05,Small,pre_crc,pre_crc
161381,2021-07-06,Small,pre_crc,pre_crc
162642,2021-03-06,Large,pre_crc,pre_crc
162333,2021-07-22,Small,pre_crc,pre_crc
162916,2021-04-29,Small,pre_crc,pre_crc
155194,2021-06-11,Small,pre_crc,pre_crc
142255,2021-06-14,Small,pre_crc,pre_crc
140478,2021-05-25,Small,pre_crc,pre_crc
140377,2021-10-03,Small,pre_crc,pre_crc
140471,2021-05-11,Small,pre_crc,pre_crc
140425,2021-09-21,Small,pre_crc,pre_crc
140262,2021-04-24,Small,pre_crc,pre_crc
140141,2021-01-25,Small,pre_crc,pre_crc
140152,2021-03-19,Small,pre_crc,pre_crc
140109,2021-09-06,Small,pre_crc,pre_crc
140078,2021-05-22,Small,pre_crc,pre_crc
144586,2022-02-16,Small,pre_crc,pre_crc
167964,2021-05-05,Small,pre_crc,pre_crc
167632,2021-10-08,Small,pre_crc,pre_crc
151167,2021-01-23,Small,pre_crc,pre_crc
153717,2021-03-31,Small,pre_crc,pre_crc
153293,2021-04-06,Small,pre_crc,pre_crc
159600,2021-03-29,Small,pre_crc,pre_crc
159602,2021-04-17,Small,pre_crc,pre_crc
159597,2021-11-05,Small,pre_crc,pre_crc
144172,2021-07-03,Large,pre_crc,pre_crc
144346,2022-05-06,Small,pre_crc,pre_crc
144441,2021-02-23,Small,pre_crc,pre_crc
142619,2021-05-02,Small,pre_crc,pre_crc
141007,2021-03-31,Small,pre_crc,pre_crc
141001,2021-02-11,Small,pre_crc,pre_crc
141004,2021-02-24,Small,pre_crc,pre_crc
139900,2022-02-21,Small,pre_crc,pre_crc
139901,2021-03-23,Small,pre_crc,pre_crc
139912,2021-06-13,Small,pre_crc,pre_crc
151243,2021-07-05,Small,pre_crc,pre_crc
144781,2021-07-15,Small,pre_crc,pre_crc
147024,2021-04-14,Small,pre_crc,pre_crc
165098,2021-01-30,Very Large,pre_crc,pre_crc
168063,2023-07-18,Very Large,pre_crc,pre_crc
167423,2021-01-23,Large,pre_crc,pre_crc
166420,2021-05-17,Small,pre_crc,pre_crc
166416,2021-01-26,Very Large,pre_crc,pre_crc
166417,2021-04-02,Small,pre_crc,pre_crc
166510,2022-02-21,Small,pre_crc,pre_crc
142449,2022-04-23,Small,pre_crc,pre_crc
143186,2021-03-09,Small,pre_crc,pre_crc
143158,2021-09-17,Small,pre_crc,pre_crc
140010,2022-02-19,Small,pre_crc,pre_crc
140002,2021-03-26,Small,pre_crc,pre_crc
140136,2021-10-12,Small,pre_crc,pre_crc
139739,2021-03-17,Small,pre_crc,pre_crc
139740,2021-03-20,Small,pre_crc,pre_crc
162335,2021-07-17,Large,pre_crc,pre_crc
161705,2022-04-23,Small,pre_crc,pre_crc
159051,2021-02-02,Small,pre_crc,pre_crc
159541,2021-07-15,Small,pre_crc,pre_crc
157097,2021-06-25,Small,pre_crc,pre_crc
154760,2021-07-10,Small,pre_crc,pre_crc
154755,2021-03-13,Small,pre_crc,pre_crc
154748,2021-03-08,Small,pre_crc,pre_crc
154750,2022-02-22,Small,pre_crc,pre_crc
154764,2021-05-08,Small,pre_crc,pre_crc
151288,2021-01-25,Small,pre_crc,pre_crc
151285,2021-09-26,Small,pre_crc,pre_crc
148755,2021-03-12,Large,pre_crc,pre_crc
145759,2021-04-03,Small,pre_crc,pre_crc
157381,2021-04-08,Small,pre_crc,pre_crc
148853,2022-06-05,Small,pre_crc,pre_crc
149183,2021-09-01,Small,pre_crc,pre_crc
140441,2021-09-13,Small,pre_crc,pre_crc
140759,2021-01-21,Small,pre_crc,pre_crc
140617,2021-08-18,Small,pre_crc,pre_crc
142267,2021-10-11,Small,pre_crc,pre_crc
141529,2021-03-24,Small,pre_crc,pre_crc
139668,2022-02-15,Small,pre_crc,pre_crc
166028,2022-02-15,Small,pre_crc,pre_crc
166007,2021-06-07,Small,pre_crc,pre_crc
166556,2021-11-11,Large,pre_crc,pre_crc
166538,2021-08-08,Large,pre_crc,pre_crc
167500,2021-07-29,Small,pre_crc,pre_crc
167301,2021-07-27,Small,pre_crc,pre_crc
167319,2021-02-05,Small,pre_crc,pre_crc
167418,2021-05-19,Small,pre_crc,pre_crc
167956,2021-05-25,Small,pre_crc,pre_crc
167987,2021-03-24,Small,pre_crc,pre_crc
167914,2021-02-14,Small,pre_crc,pre_crc
167936,2021-05-15,Small,pre_crc,pre_crc
163840,2021-12-10,Small,pre_crc,pre_crc
151554,2021-06-19,Large,pre_crc,pre_crc
155716,2021-06-17,Small,pre_crc,pre_crc
155212,2021-10-23,Small,pre_crc,pre_crc
155419,2021-02-03,Small,pre_crc,pre_crc
157076,2021-03-04,Small,pre_crc,pre_crc
161983,2021-06-09,Small,pre_crc,pre_crc
160153,2021-01-25,Small,pre_crc,pre_crc
160794,2022-02-28,Small,pre_crc,pre_crc
160808,2021-03-21,Small,pre_crc,pre_crc
160832,2021-09-25,Small,pre_crc,pre_crc
160864,2021-11-09,Small,pre_crc,pre_crc
160865,2021-02-24,Small,pre_crc,pre_crc
159237,2021-09-21,Small,pre_crc,pre_crc
164746,2022-01-18,Small,pre_crc,pre_crc
167143,2021-10-01,Small,pre_crc,pre_crc
167195,2021-07-01,Small,pre_crc,pre_crc
161168,2022-12-28,Small,pre_crc,pre_crc
66025,2021-05-26,Small,pre_crc,pre_crc
65991,2021-05-02,Small,pre_crc,pre_crc
164644,2021-02-18,Small,pre_crc,pre_crc
130237,2021-05-27,Small,pre_crc,pre_crc
133111,2022-04-08,Small,pre_crc,pre_crc
134106,2021-08-30,Small,pre_crc,pre_crc
134703,2021-04-27,Large,pre_crc,pre_crc
134704,2021-02-15,Small,pre_crc,pre_crc
134705,2021-09-20,Large,pre_crc,pre_crc
157858,2021-08-08,Large,pre_crc,pre_crc
159304,2021-08-29,Small,pre_crc,pre_crc
96535,2021-12-10,Small,pre_crc,pre_crc
111148,2021-09-24,Small,pre_crc,pre_crc
111322,2021-09-28,Small,pre_crc,pre_crc
116685,2021-07-25,Small,pre_crc,pre_crc
119645,2021-06-18,Small,pre_crc,pre_crc
119640,2021-06-16,Small,pre_crc,pre_crc
119641,2021-03-02,Small,pre_crc,pre_crc
103712,2021-06-01,Small,pre_crc,pre_crc
104098,2021-04-27,Small,pre_crc,pre_crc
109399,2021-08-24,Small,pre_crc,pre_crc
107675,2021-07-04,Small,pre_crc,pre_crc
144000,2021-08-11,Large,pre_crc,pre_crc
133027,2021-01-24,Small,pre_crc,pre_crc
123871,2021-03-19,Small,pre_crc,pre_crc
117574,2021-09-09,Small,pre_crc,pre_crc
107215,2021-09-25,Small,pre_crc,pre_crc
110956,2021-09-04,Small,pre_crc,pre_crc
104929,2021-02-15,Small,pre_crc,pre_crc
104767,2021-04-02,Small,pre_crc,pre_crc
104939,2021-03-19,Small,pre_crc,pre_crc
105169,2021-12-18,Small,pre_crc,pre_crc
103135,2021-06-18,Small,pre_crc,pre_crc
103133,2021-03-18,Small,pre_crc,pre_crc
127012,2021-12-16,Small,pre_crc,pre_crc
127013,2021-11-03,Small,pre_crc,pre_crc
127010,2021-03-17,Small,pre_crc,pre_crc
126211,2021-03-23,Small,pre_crc,pre_crc
126496,2021-02-13,Large,pre_crc,pre_crc
126502,2021-03-29,Small,pre_crc,pre_crc
123110,2021-05-13,Small,pre_crc,pre_crc
123111,2021-02-26,Small,pre_crc,pre_crc
123112,2021-03-27,Small,pre_crc,pre_crc
123213,2021-04-30,Small,pre_crc,pre_crc
106797,2021-01-25,Small,pre_crc,pre_crc
106726,2021-01-21,Small,pre_crc,pre_crc
107635,2021-02-12,Small,pre_crc,pre_crc
107710,2021-09-22,Small,pre_crc,pre_crc
110412,2021-06-24,Small,pre_crc,pre_crc
103106,2021-09-17,Small,pre_crc,pre_crc
123870,2021-08-07,Small,pre_crc,pre_crc
110535,2021-11-05,Small,pre_crc,pre_crc
110493,2021-05-10,Small,pre_crc,pre_crc
110207,2021-02-24,Large,pre_crc,pre_crc
115909,2021-02-16,Large,pre_crc,pre_crc
114631,2021-03-23,Small,pre_crc,pre_crc
114634,2021-10-26,Small,pre_crc,pre_crc
114636,2021-10-04,Small,pre_crc,pre_crc
114637,2021-08-28,Small,pre_crc,pre_crc
114639,2021-09-30,Small,pre_crc,pre_crc
114641,2021-02-21,Small,pre_crc,pre_crc
111930,2021-04-24,Small,pre_crc,pre_crc
113042,2021-06-14,Small,pre_crc,pre_crc
144246,2021-12-31,Small,pre_crc,pre_crc
144517,2021-03-17,Small,pre_crc,pre_crc
144443,2021-08-26,Small,pre_crc,pre_crc
144587,2021-09-20,Small,pre_crc,pre_crc
144589,2021-06-12,Small,pre_crc,pre_crc
143589,2021-02-12,Small,pre_crc,pre_crc
143753,2021-05-13,Small,pre_crc,pre_crc
143765,2021-09-01,Very Large,pre_crc,pre_crc
144068,2022-05-03,Small,pre_crc,pre_crc
143991,2021-06-07,Small,pre_crc,pre_crc
143938,2021-02-26,Large,pre_crc,pre_crc
143137,2021-09-26,Small,pre_crc,pre_crc
143053,2021-06-01,Small,pre_crc,pre_crc
142904,2022-03-04,Small,pre_crc,pre_crc
143258,2022-04-13,Small,pre_crc,pre_crc
143246,2021-05-29,Small,pre_crc,pre_crc
142902,2021-09-10,Large,pre_crc,pre_crc
142618,2021-03-27,Small,pre_crc,pre_crc
142625,2021-02-07,Small,pre_crc,pre_crc
142351,2021-01-28,Small,pre_crc,pre_crc
142329,2021-10-26,Small,pre_crc,pre_crc
140170,2021-05-27,Small,pre_crc,pre_crc
140163,2021-06-23,Small,pre_crc,pre_crc
140027,2021-08-29,Small,pre_crc,pre_crc
140024,2021-04-08,Small,pre_crc,pre_crc
139979,2022-04-10,Large,pre_crc,pre_crc
139988,2021-10-13,Small,pre_crc,pre_crc
139985,2021-07-10,Small,pre_crc,pre_crc
139993,2021-05-21,Small,pre_crc,pre_crc
139997,2021-04-05,Small,pre_crc,pre_crc
140003,2021-02-06,Small,pre_crc,pre_crc
142173,2021-05-28,Small,pre_crc,pre_crc
142259,2021-09-25,Small,pre_crc,pre_crc
141756,2021-03-05,Small,pre_crc,pre_crc
141787,2021-03-29,Small,pre_crc,pre_crc
141780,2021-02-04,Small,pre_crc,pre_crc
141344,2021-07-14,Small,pre_crc,pre_crc
141216,2021-11-18,Small,pre_crc,pre_crc
141208,2021-01-28,Small,pre_crc,pre_crc
138758,2021-04-10,Small,pre_crc,pre_crc
138644,2021-01-20,Small,pre_crc,pre_crc
138645,2021-08-20,Large,pre_crc,pre_crc
138647,2021-05-11,Small,pre_crc,pre_crc
138648,2021-05-30,Small,pre_crc,pre_crc
138650,2021-03-09,Large,pre_crc,pre_crc
138651,2021-07-18,Large,pre_crc,pre_crc
138652,2021-03-17,Large,pre_crc,pre_crc
139282,2021-09-25,Very Large,pre_crc,pre_crc
139743,2021-06-18,Small,pre_crc,pre_crc
136091,2021-08-05,Very Large,pre_crc,pre_crc
155227,2021-02-21,Small,pre_crc,pre_crc
155345,2021-01-20,Very Large,pre_crc,pre_crc
155360,2021-08-01,Small,pre_crc,pre_crc
155363,2021-07-06,Small,pre_crc,pre_crc
155871,2021-03-18,Small,pre_crc,pre_crc
154987,2021-05-19,Small,pre_crc,pre_crc
154852,2021-05-30,Small,pre_crc,pre_crc
154103,2021-03-08,Small,pre_crc,pre_crc
154315,2022-06-13,Small,pre_crc,pre_crc
154196,2022-07-26,Large,pre_crc,pre_crc
154543,2021-03-06,Small,pre_crc,pre_crc
154567,2021-03-18,Small,pre_crc,pre_crc
154495,2021-03-21,Small,pre_crc,pre_crc
154478,2022-02-19,Large,pre_crc,pre_crc
154444,2021-05-15,Small,pre_crc,pre_crc
157955,2021-01-28,Small,pre_crc,pre_crc
158597,2021-02-23,Small,pre_crc,pre_crc
158472,2021-02-11,Small,pre_crc,pre_crc
156814,2021-02-11,Small,pre_crc,pre_crc
156812,2021-04-17,Small,pre_crc,pre_crc
156678,2021-06-04,Small,pre_crc,pre_crc
156698,2021-06-10,Very Large,pre_crc,pre_crc
157130,2021-08-19,Small,pre_crc,pre_crc
157157,2021-02-19,Small,pre_crc,pre_crc
157385,2021-04-09,Large,pre_crc,pre_crc
162812,2021-05-14,Large,pre_crc,pre_crc
163095,2021-07-07,Small,pre_crc,pre_crc
163291,2021-05-18,Large,pre_crc,pre_crc
162475,2021-08-11,Small,pre_crc,pre_crc
162706,2022-03-08,Small,pre_crc,pre_crc
162707,2021-04-13,Small,pre_crc,pre_crc
162709,2021-09-05,Small,pre_crc,pre_crc
162115,2021-05-12,Small,pre_crc,pre_crc
162040,2021-05-26,Very Large,pre_crc,pre_crc
161679,2022-02-28,Small,pre_crc,pre_crc
161822,2021-02-01,Small,pre_crc,pre_crc
161228,2021-05-11,Small,pre_crc,pre_crc
161271,2021-11-10,Small,pre_crc,pre_crc
161272,2021-05-20,Small,pre_crc,pre_crc
161580,2021-05-18,Small,pre_crc,pre_crc
160819,2021-08-08,Small,pre_crc,pre_crc
160826,2022-01-01,Small,pre_crc,pre_crc
160745,2021-07-30,Large,pre_crc,pre_crc
160058,2021-02-17,Small,pre_crc,pre_crc
160112,2021-02-04,Small,pre_crc,pre_crc
160344,2021-02-12,Small,pre_crc,pre_crc
159431,2021-05-15,Small,pre_crc,pre_crc
159219,2021-02-05,Large,pre_crc,pre_crc
158953,2021-03-24,Large,pre_crc,pre_crc
150216,2021-06-22,Very Large,pre_crc,pre_crc
150152,2021-03-13,Small,pre_crc,pre_crc
150149,2022-05-23,Large,pre_crc,pre_crc
150003,2021-09-08,Large,pre_crc,pre_crc
150306,2021-12-22,Small,pre_crc,pre_crc
150452,2021-08-24,Small,pre_crc,pre_crc
150501,2021-07-29,Small,pre_crc,pre_crc
149669,2021-09-28,Small,pre_crc,pre_crc
149442,2021-07-29,Large,pre_crc,pre_crc
149857,2021-06-29,Small,pre_crc,pre_crc
151355,2021-06-26,Large,pre_crc,pre_crc
153925,2021-01-29,Small,pre_crc,pre_crc
152955,2021-03-10,Large,pre_crc,pre_crc
152636,2021-04-06,Small,pre_crc,pre_crc
152779,2021-02-25,Small,pre_crc,pre_crc
152497,2021-08-15,Small,pre_crc,pre_crc
152458,2022-01-09,Small,pre_crc,pre_crc
152170,2021-04-30,Small,pre_crc,pre_crc
152014,2021-07-27,Large,pre_crc,pre_crc
149146,2021-03-09,Small,pre_crc,pre_crc
148762,2021-05-02,Small,pre_crc,pre_crc
148394,2021-01-23,Small,pre_crc,pre_crc
148380,2021-05-30,Small,pre_crc,pre_crc
148237,2021-06-05,Small,pre_crc,pre_crc
147043,2021-07-11,Large,pre_crc,pre_crc
147050,2021-10-25,Small,pre_crc,pre_crc
147152,2021-06-02,Small,pre_crc,pre_crc
147245,2021-05-13,Small,pre_crc,pre_crc
147202,2022-04-21,Small,pre_crc,pre_crc
